▁i ▁was ▁in ▁ago n y ▁.	▁我 在 快 苦 ▁。 在 在 在 在 在 在 在 在 在 在
▁what ▁happens ▁in ▁our ▁head s ▁really ▁matter s ▁, ▁and ▁know ing ▁this ▁, ▁we ▁can ▁learn ▁how ▁to ▁pre pa re ▁ourselves ▁and ▁other s ▁for ▁su c ce s s ▁, ▁not ▁just ▁on ▁the ▁play ing ▁field ▁but ▁in ▁the ▁ board ro om ▁and ▁in ▁the ▁class ro om ▁as ▁well ▁.	▁在 的 袋 發生 的事 狀況 ▁, 很重要 的 ▁, ▁我們 知道 這 一點 ▁, ▁我們 能 學 如何 防 自己 在 好 去 ▁ 不是 忙 在 在 好 去 ▁ 不 接 上 ▁。 ▁ 以 在 教 室 上 ▁。 ▁ 不 課 議 室 裡 ▁。 其他 室 裡 ▁。 並且 接 上 ▁。 用 用 用 用 用 用 用 用 用 用 用 用 用 用 用 用 用 用 用 用 用 用 用 用 用 用 用
▁they ▁could ▁connect ▁that ▁came ra ▁to ▁a ▁face s ur ve i ll ance ▁al go ri th m ▁and ▁a ▁data ba s e ▁, ▁ press ▁a ▁but ton ▁and ▁si t ▁back ▁and ▁collect ▁a ▁record ▁of ▁every ▁person ▁ re ce iv ing ▁treat ment ▁for ▁al co h ol ism ▁.	▁他們 可以 連結 相 相 影 影 的 起來 一個 工 部 視 演 演 算 ▁, 序 ▁, 網站 庫 ▁, ▁, ▁ 印 鈕 棋 人 盤 ▁, ▁ 讓 有 起 踏 牢 ▁, 治療 集 到 的 一 元 治療 酒 ▁。 的 工具 者 ▁。 ▁。
▁from ▁ 18 70 ▁to ▁19 70 ▁, ▁the ▁percent ▁of ▁american ▁work ers ▁ based ▁on ▁far m s ▁f e ll ▁by ▁ 90 ▁percent ▁, ▁and ▁then ▁again ▁from ▁19 50 ▁to ▁20 10 ▁, ▁the ▁percent ▁of ▁american s ▁working ▁in ▁fact or ies ▁f e ll ▁by ▁ 7 5 ▁percent ▁.	▁從 19 70 年 到 19 70 年 ▁, ▁ 美國 的 來 業 的 基 礎 的 美國 人 ▁, 了 ▁, % ▁, ▁ 再 ▁ 50 % 的 20 % % 的 一次 了 的 ▁ 美國 廠 的 上 美國 人 ▁。 數 ▁。 5 % ▁。 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國 美國
▁you ▁st ra p ▁it ▁on to ▁your ▁for e he ad ▁, ▁so ▁you ▁can ▁see ▁the ▁ re f le ction ▁in ▁the ▁eye s ▁of ▁the ▁animal ▁. ▁so ▁, ▁if ▁you ▁go ▁out ▁at ▁night ▁, ▁you ▁ sh ine ▁a ▁f la sh light ▁, ▁the ▁animal s ▁are ▁br ight ▁.	▁你 在 視 上 你的 頭 上 ▁, ▁, ▁ 可以 你 就可以 看見 動物 的 睛 的 ▁, 射 出 ▁, 動物 線 ▁, ▁所以 如果你 去 夜 上 ▁, 色 ▁, 眼 開 的 ▁, 燈 ▁, ▁ 動物 是 眼 置 ▁。 閃 亮 亮
▁the ▁two ▁and ▁a ▁half ▁al ph ab ets ▁which ▁form ▁the ▁word ▁" ▁ <unk> <unk> <unk> <unk> <unk> ▁, ▁" ▁which ▁means ▁" ▁love ▁, ▁" ▁if ▁you ▁are ▁able ▁to ▁understand ▁that ▁and ▁p ra c tic e ▁it ▁, ▁that ▁itself ▁is ▁enough ▁to ▁ en light en ▁man k in d ▁.	▁ 兩個 和 母 兩 ▁ 半 ▁」 ▁」 ▁」 ▁」 ▁」 ▁ ▁ ▁「 ▁ 愛 你 ▁ 的 意思 是 ▁ 能 剛 ▁, ▁, ▁, ▁ 以 的 ▁, 駛 ▁ 足 以 理解 動 了 身 的 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」 ▁」
▁you ' re ▁looking ▁at ▁the ▁entire ▁north we s ter n ▁g ul f ▁of ▁me x ic o ▁; ▁you ' re ▁looking ▁at ▁one ▁to x ic ▁di no fl age ll ate ▁b lo om ▁that ▁can ▁kill ▁fish ▁, ▁made ▁by ▁that ▁beautiful ▁little ▁creat ure ▁on ▁the ▁low er ▁right ▁.	▁你 在 整個 整個 北 西 哥 灣 的 北 哥 部 的 ▁你 一個 在 死 一個 類 的 大 毒 品 蟲 ▁, 類 ▁, ▁ 可以 小 邊 的 的 隻 麗 的 漂 靠 的 小 生物 ▁。 做的 的 小
▁the ▁big ▁question ▁, ▁i ▁think ▁, ▁is ▁not ▁just ▁what ▁do ▁we ▁want ▁ pla t form s ▁to ▁stop ▁doing ▁, ▁but ▁now ▁that ▁they ' ve ▁effect ive ly ▁taken ▁control ▁of ▁our ▁on line ▁public ▁ s qu a re ▁, ▁what ▁do ▁we ▁need ▁from ▁them ▁for ▁the ▁great er ▁good ▁?	▁ 問題 問題 是 只 想 於 我們 台 上 止 做 ▁, ▁但 不 大 公 公 ▁但 確實 已經 會 控制 我們的 我們 ▁, 公 共 服務 ▁, ▁我們 會 控制 出 我們 需要 的 公 共 的 利 ▁? ▁?
▁and ▁then ▁the ▁e m b ra ce ▁of ▁the ▁things ▁that ▁they ' re ▁rep la c ing ▁it ▁with ▁again ▁, ▁one ▁of ▁my ▁w ish es ▁, ▁and ▁i ▁never ▁end ed ▁up ▁going ▁there ▁, ▁was ▁to ▁some h ow ▁tell ▁them ▁that ▁there ▁were ▁better ▁way s ▁to ▁build ▁a ▁house ▁.	▁然後 ▁, 再 再 一個 東西 物 的 物 路 ▁, 他們 願 願 靈 望 ▁我 再 ▁, 我 從 覆 製 的 ▁, 房 的 ▁, 永遠 他們 他們 ▁, ▁ 讓 子 們 如何 用 一個 更 好 的 ▁。
▁another ▁po s s i b ility ▁is ▁the ▁div is ion ▁of ▁human k in d ▁into ▁different ▁bio log ical ▁ca s te s ▁, ▁with ▁the ▁rich ▁being ▁up grad ed ▁into ▁vi r t ual ▁god s ▁, ▁and ▁the ▁poor ▁being ▁de grad ed ▁to ▁this ▁level ▁of ▁use less ▁people ▁.	▁ 另一個 種 可能 性 人類 人類 皮 裂 智慧 ▁ 人類 裂 不同的 生物 技術 段 生 ▁ 以 有 在 級 的 了 的 ▁ 窮 人 和 是 低 這個 用 的 力 的 能力 級 ▁。
▁i ' ve ▁not ▁seen ▁cor re s p on d ing ▁figure s ▁for ▁ el ite ▁ s cho lar s ▁in ▁other ▁field s ▁, ▁such ▁as ▁history ▁or ▁ ph il os o ph y ▁, ▁but ▁i ' d ▁be ▁ s ur p ri s ed ▁if ▁they ▁were ▁different ▁.	▁我 看 看到 過 的 其他 時 同 的 的 衛 電子 領域 的 選擇 尖 的 者 ▁, 意 ▁, 如 ▁, 、 哲 學 ▁, ▁但 如果 我 他們 一樣 的 ▁, 還 被 驚 訝 ▁,
▁and ▁the ▁study ▁states ▁, ▁the ▁percent age ▁of ▁ra pe ▁, ▁a d ul ter y ▁, ▁i ll e g it im ate ▁children ▁, ▁even ▁drug ▁a bu s e ▁, ▁pro s t it ut ion ▁in ▁countries ▁where ▁women ▁drive ▁is ▁high er ▁than ▁countries ▁where ▁women ▁don ' t ▁drive ▁.	▁ 研究 導 是 出 ▁, ▁, 犯 ▁, 多 姻 ▁, 、 藥物 人 、 、 是 用 的 的 藥物 給 ▁, 孩子 例 ▁, 高 犯 女性 姻 ▁, 境 女性 人 機 的 比 用 ▁。 的 女性 給 權 例 ▁。 哪 駕 驅 車 ▁。 高 例 的 開 車 ▁。 高 高 中 哪 的 驅 車 國家 例 高 開 車 高 ▁, 高 中
▁as ▁i ▁say ▁, ▁we ▁go ▁in ▁and ▁ sh ake ▁up ▁other ▁in d us t ri es ▁, ▁and ▁i ▁think ▁, ▁you ▁know ▁, ▁we ▁do ▁it ▁different ly ▁and ▁i ▁think ▁that ▁in d us t ri es ▁are ▁not ▁ quite ▁the ▁same ▁as ▁a ▁result ▁of ▁vi r g in ▁at t ack ing ▁the ▁market ▁.	▁我 我 說 ▁, ▁, ▁我們 去 其他 業 在 去 動 作 的 工 業 ▁, ▁我認為 並且 我 認為 ▁, ▁我們 其實 做 ▁, ▁我們 確實 是 同 相 大 的 結果 ▁ 在 持 貴 步 事 ▁。 市場 ▁。 結果 銷 的 市場 而 ▁。 在 ▁。 ▁。
▁i ▁me m or ized ▁in ▁my ▁an at om y ▁class ▁the ▁or ig in s ▁and ▁ex er t ion s ▁of ▁every ▁ m us c le ▁, ▁every ▁br an ch ▁of ▁every ▁art er y ▁that ▁came ▁off ▁the ▁a or ta ▁, ▁different ial ▁di ag n ose s ▁o b s cu re ▁and ▁common ▁.	▁我 是 後 的 讀 學 堂 ▁, 一 課 大 肉 、 課 分 ▁, ▁ 每 出 到 ▁, 一 肌 工 角 畫 ▁, 伸 出 的 ▁, 型 作 ▁, 各種 類 ▁, ▁。 節 裂 斷 出 各種 形 和 狀 ▁。 各 各種 都 候 ▁。
▁he ▁ pu bl ish es ▁his ▁music ▁in ▁it al y ▁, ▁f r ance ▁, ▁ ger man y ▁and ▁e ng land ▁on ▁the ▁same ▁day ▁, ▁because ▁there ' s ▁no ▁inter n ation al ▁co p y r ight ▁, ▁so ▁he ' s ▁got ▁to ▁have ▁everything ▁ pu bl ish ed ▁on ▁the ▁same ▁day ▁.	▁他 發 音樂 外 音樂 的 憤 國 、 德 國 、 英 、 理 ▁, 版 ▁, 團 ▁, ▁因為 沒有 沒有 國 際 的 權 ▁, ▁ 在 在 同 一個 ▁, 表 的 東西 ▁。 ▁ 他 地 都 都有 表 的 日 權 ▁。 被 停 ▁。
▁so ▁the ▁next ▁time ▁you ▁pass ▁a ▁je w el ry ▁ sh op ▁win d ow ▁dis pla y ing ▁a ▁beautiful ly ▁cut ▁ te ard r op sh ap ed ▁st one ▁, ▁don ' t ▁be ▁so ▁sure ▁it ' s ▁just ▁your ▁culture ▁tell ing ▁you ▁that ▁that ▁sp ar k ling ▁je w el ▁is ▁beautiful ▁.	▁所以 下 次 憶 一個 了 一個 的 的 ▁, 窗 窗 外 了 漂 的 斷 禮 水 的 的 船 石 ▁, ▁, 確定 了 定 的 就是 你 文化 告訴 不 就是 星 閃 爍 表 的 寶 猶 麗 面
▁and ▁basic ally ▁what ▁the ▁in s ect ▁has ▁to ▁do ▁we ' re ▁in ▁the ▁middle ▁of ▁the ▁flow er ▁it ▁has ▁to ▁st ic k ▁it s ▁little ▁pro bo s ci s ▁right ▁into ▁the ▁middle ▁of ▁that ▁and ▁all ▁the ▁way ▁down ▁that ▁ n ect ar ▁ tu be ▁to ▁get ▁to ▁the ▁ n ect ar ▁.	▁ 基本 上 ▁, ▁我們 基本 蟲 必須 做的 要 做的 是 用 中 板 中 央 ▁, 做的 放在 菌 菌 原 決 材 ▁, 到 去 邊 間 ▁, 到 暢 原 板 離 去 ▁ 讓 到 的 朵 蜂
▁in ▁the ▁ ne th er land s ▁and ▁in ▁de n m ar k ▁, ▁we ' ve ▁seen ▁ very ▁good ▁su c ce s s es ▁in ▁cancer ▁cl in ic s ▁organ izing ▁ che mo th er ap ies ▁at ▁the ▁patient ' s ▁home s ▁, ▁sometimes ▁even ▁together ▁with ▁f e ll ow ▁patient s ▁.	▁在 尼 蘭 和 倫 尼 和 ▁我們 德 中 所 看到 ▁, ▁我們 看到 非常 棒 的 成功 ▁, ▁我們 檢 癌 療 法 合 組織 植 病人 的 病人 ▁, ▁, ▁ 時 會 有 病人 位 病人 一起 一起 工作
▁i ▁a c ce p t ▁that ▁i ▁, ▁and ▁other ▁w he el ch a ir ▁us ers ▁, ▁can ▁and ▁do ▁live ▁ ful fi ll ing ▁lives ▁, ▁de s pi te ▁the ▁ ner ve ▁pain ▁and ▁the ▁sp as m s ▁and ▁the ▁in f e ction s ▁and ▁the ▁short en ed ▁life ▁sp an s ▁.	▁我 接受 接受 這個 ▁, 其他 輪 椅 ▁, 者 ▁, 做到 有 生活 生活 我們 足 的 ▁, ▁ 儘 管 有 做 受 傷 的 苦 痛 攣 、 痛 染 、 ▁以及 短 短 的 感 命 ▁。 的 的 的 的 的 的 的 的 的 的 的 的 的 的 的 的 的 的 的 的 的 的
▁she ▁w ro te ▁all ▁her ▁own ▁so ft wa re ▁to ▁design ▁and ▁built ▁this ▁ d na ▁or ig a mi ▁, ▁a ▁beautiful ▁r end ition ▁of ▁china ▁, ▁which ▁even ▁has ▁ta i wa n ▁, ▁and ▁you ▁can ▁see ▁it ' s ▁sort ▁of ▁on ▁the ▁world ' s ▁short est ▁ le a sh ▁, ▁right ▁?	▁她 寫 了 了 自己的 軟 設計 軟 設計 這個 軟 na ▁, 疊 的 牌 圖 體 ▁, ▁ 甚至 美 亮 的 傳統 ▁, 範 圖 ▁, ▁ 即 可以 接 上 的 可以看到 世界 看 ▁對吧 可以看到 可以看到 世界 者 的 的 是 圖 見 ▁「 最 短 的 圖 索 ▁? ▁對吧 ▁?
▁you ▁see ▁, ▁you ▁can ▁go ▁a he ad ▁and ▁create ▁new ▁pan de m ic s ▁, ▁and ▁the ▁research ers ▁who ▁did ▁this ▁were ▁so ▁pro u d ▁of ▁their ▁a c com pl ish ment s ▁, ▁they ▁wanted ▁to ▁ pu bl ish ▁it ▁open ly ▁so ▁that ▁everybody ▁could ▁see ▁this ▁and ▁get ▁access ▁to ▁this ▁information ▁.	▁你 你 ▁你 去 出 粒 疫 ▁, 新 人員 創造 他們 研究 員 ▁, 驕 驕 傲 ▁, 想要 的 他們 評 員 開 放 他們 眾 議 可以 他們 開 觸 到 資訊
▁i ▁think ▁that ' s ▁a ▁ re m ar k able ▁de mon s t r ation ▁of ▁the ▁power ▁and ▁be a ut y ▁and ▁un iv ers al ity ▁of ▁the ▁law s ▁of ▁ ph y s ic s ▁, ▁because ▁we ▁understand ▁that ▁process ▁, ▁because ▁we ▁understand ▁the ▁structure ▁of ▁at om s ▁here ▁on ▁earth ▁.	▁我認為 這是 是個 一個 現 了 的 關鍵 麗 美 的 ▁ 美 法 力量 格 的 ▁, 法 和 和 我們 地球 上 了解 的 的 法 的 了解 的 的 子 的 結構 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為 因為
▁the ▁ fin an ci al ▁in cent ive s ▁and ▁ fa me ▁and ▁g lo ry ▁a f for d ed ▁ el ite ▁a th le te s ▁ s k y ro ck e ted ▁, ▁and ▁it ▁ ti pp ed ▁to ward ▁the ▁ t in y ▁up per ▁e ch el on ▁of ▁perform ance ▁.	▁ 最後 了 融 和 勵 和 公 為 的 耀 和 金 員 和 升 ▁, ▁, 機 ▁ 把 把 漸 漸 進 前 ▁, 讓 ▁。 ▁。 尖 ▁,
▁we ▁use ▁ d na ▁because ▁it ' s ▁ che ap er ▁, ▁it ' s ▁easi er ▁to ▁hand le ▁, ▁it ' s ▁something ▁we ▁understand ▁really ▁well ▁so ▁well ▁, ▁in ▁fact ▁, ▁that ▁we ▁think ▁we ▁can ▁actually ▁write ▁program m ing ▁language s ▁for ▁ d na ▁and ▁have ▁mo le cu lar ▁comp il ers ▁.	▁我們 使用 容易 使用 d ▁因為 用 手 來說 肥 ▁, 很 容易 明 底 ▁, ▁ 真的 手 來說 理解 我們 很 ▁, 理解 明 的 ▁ 我們 ▁我們 真的 我們 寫 程式 語言 na 和 語言 ▁, ▁, 有 語言 和 寫 員 ▁。
▁some ▁people ▁are ▁us ing ▁the ▁ ph ra s e ▁" ▁the ▁so lar ▁ s ing ul ar ity ▁" ▁now ▁, ▁mean ing ▁when ▁it ▁get s ▁be lo w ▁the ▁gr id ▁ par ity ▁, ▁un s u b s id ized ▁in ▁most ▁place s ▁, ▁then ▁it ' s ▁the ▁de fa ul t ▁choice ▁.	▁ 有些人 使用 使用 使用 ▁「 ▁ 太陽 能 ▁」 的 ▁ 太陽 彙 ▁ 太陽 源 ▁, 它 能 板 載 低 地 區 極 均 格 下 ▁, ▁ 它 最 地方 地 ▁, 被 公 選擇 最 助 ▁。 ▁, ▁ 最 能 ▁。 來 最 選擇 防 施 選擇 ▁。
▁and ▁actually ▁, ▁if ▁you ▁keep ▁on ▁c ry ing ▁for ▁a ▁while ▁, ▁whatever ▁that ▁gu n k ▁was ▁that ' s ▁in ▁your ▁eye ▁start s ▁to ▁di lu te ▁and ▁you ▁can ▁start ▁to ▁see ▁again ▁, ▁and ▁ho us ton ▁, ▁if ▁you ▁ ne go ti ate ▁with ▁them ▁, ▁they ▁will ▁let ▁you ▁then ▁keep ▁working ▁.	▁ ▁, ▁, 繼續 繼續 泣 陣 子 ▁, ▁ 不 你 眼 前 的 就是 結 著 ▁, ▁, 眼 ▁, ▁ 並且 開始 ▁, 有 放 ▁ 就會 開始 會 ▁, 再 ▁, ▁, 繼續 繼續 他們 息 頓 ▁, 揮 作用 ▁, ▁, 斷 ▁然後 會 能 繼續 它 去 工作 ▁。
▁around ▁the ▁world ▁today ▁we ' re ▁see ing ▁an ▁in c re d ible ▁transform ation ▁, ▁from ▁what ▁i ▁would ▁call ▁a ▁bio ci d al ▁species ▁, ▁one ▁that ▁whether ▁we ▁in t ent ion ally ▁or ▁un in t ent ion ally ▁have ▁design ed ▁our ▁system s ▁to ▁kill ▁life ▁, ▁a ▁lot ▁of ▁the ▁time ▁.	▁ 今天 我們 看到 看到 的 的 可 人 的 轉 ▁, ▁從 我 來 來 所 之 為 生物 ▁ 的 蟲 態 ▁ 不 物種 ▁" ▁ 不 我們 我們 是否 為了 意 的 ▁" 辜 的 的 系統 ▁, 殺 滅 我們 的 ▁ 許多 生活 生活 無 ▁。
▁time ▁ press ure ▁is ▁one ▁red ▁ fl ag — ▁be ▁war y ▁of ▁di r ect ive s ▁to ▁ “ ac t ▁now ▁or ▁mis s ▁a ▁once in al if e time ▁opportunity ▁. ▁ ” ▁pro mi s es ▁of ▁large ▁, ▁life al ter ing ▁amount s ▁of ▁in com e ▁are ▁also ▁su spect ▁.	▁ 時間 壓力 是 紅 告 號 的 ▁ ▁」 直接 ▁」 ▁ 直接 然 ▁」 被 過 敗 時 ▁, 一次 機會 機會 ▁。 ▁ 一 型 出 是 ▁ 如 有 心 的 ▁。 生命 諾 ▁。 許多 ▁。 的 觀 大 ▁。 入 ▁。 就是 大 避 ▁。
▁now ▁, ▁to ▁effect ive ly ▁pre s er ve ▁health ▁, ▁people ▁will ▁need ▁to ▁be ▁will ing ▁to ▁share ▁their ▁health ▁data ▁on ▁a ▁con s t ant ▁ba s is ▁, ▁so ▁that ▁the ▁health ▁care ▁system ▁understand s ▁early ▁enough ▁if ▁any ▁as s ist ance ▁with ▁ re g ard ▁to ▁their ▁health ▁is ▁need ed ▁.	▁現在 有效 要 保 地 保 健 健康 的 ▁ 人們 會 分享 分享 他們的 健康 數據 ▁, ▁ 能 分享 常 能 他們的 ▁ 健康 早 來 的 ▁ 健康 照 護 健康 制 的 了解 健康 健康 期 內 ▁。 了解 健康 的 健康 照 ▁。 ▁。 的 醫療 ▁。
▁because ▁if ▁we ▁do ▁not ▁do ▁something ▁to ▁ fi x ▁the ▁g lar ing ▁economic ▁in e qu ities ▁in ▁our ▁society ▁, ▁the ▁p it ch for k s ▁will ▁come ▁for ▁us ▁, ▁for ▁no ▁free ▁and ▁open ▁society ▁can ▁long ▁su s t ain ▁this ▁kind ▁of ▁ ri s ing ▁economic ▁in e qu al ity ▁.	▁因為 不 不 做 邊 主義 ▁ 不 經濟 經濟 ▁, 敗 ▁, 在 劣 經濟 ▁ 人 達 子 ▁ 了 會 有 我們 ▁, 激 的 我們 自由 自由 的 放 的 經濟 經濟 ▁ 不 持續 許 經濟 經濟 的 經濟 平 等 ▁。 限 ▁。 ▁。
▁chris t ma s ▁mo r n ing ▁, ▁where ▁we ▁open ▁up ▁our ▁g if t s ▁, ▁where ▁we ▁have ▁special ▁p ra y ers ▁, ▁and ▁where ▁we ▁get ▁to ▁the ▁old ▁up r ight ▁p ian o ▁and ▁we ▁would ▁ s ing ▁car ol s ▁. ▁it ▁was ▁a ▁ very ▁in t im ate ▁moment ▁.	▁ 克 誕 節 ▁, 聖 晨 ▁, ▁我們 開 開 了 物 ▁, ▁我們 哪 兒 ▁, 出 我們 的 鏡 禱 ▁, ▁, ▁我們 來 我們 哪 金 琴 時 面 片 ▁, 經 ▁, 個 非常 感 密 的 時刻 ▁。 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們 我們
▁and ▁ es pe cially ▁for ▁me ▁, ▁as ▁i ▁ s at ▁in ▁my ▁office ▁with ▁my ▁ex c el ▁sp re ad s he e t ▁open ▁, ▁wait ing ▁for ▁su d h ir ▁to ▁come ▁and ▁de li ver ▁to ▁me ▁the ▁la t est ▁lo ad ▁of ▁data ▁that ▁he ▁would ▁get ▁from ▁the ▁g ang ▁.	▁我 特別 喜歡 對 受 我 的 ▁, ▁我 身 我 我 公 室 裡 ▁, 的 我的 c ar ▁, 車 演 ▁, 待 我 聯 洋 路 我 一樣 導 達 ▁ 等 坐 坐 獻 ▁, 大 數據 派 ▁。 會
▁and ▁this ▁, ▁of ▁course ▁, ▁is ▁the ▁ba s is ▁of ▁much ▁of ▁e as ter n ▁ ph il os o ph y ▁, ▁and ▁that ▁is ▁there ▁is ▁no ▁real ▁in de p end ent ▁self ▁, ▁a lo o f ▁from ▁other ▁human ▁being s ▁, ▁in spect ing ▁the ▁world ▁, ▁in spect ing ▁other ▁people ▁.	▁當然 ▁, 是 ▁, 東 歐 的 學家 的 基 礎 ▁, ▁ 哲 真正 的 立 的 ▁, ▁, ▁, 自己 人 人 的 離 的 ▁ 其他 是 個人 視 世界 世界 ▁, ▁ 以 視 世界 人 的
▁so ▁it ▁was ▁kind ▁of ▁in c re d ible ▁, ▁in ▁ re tro spect ▁, ▁that ▁at ▁the ▁beginning ▁of ▁the ▁century ▁, ▁we ▁had ▁been ▁treat ing ▁all ▁ those ▁different ▁disease s ▁with ▁the ▁same ▁drug ▁, ▁just ▁by ▁g iv ing ▁people ▁a mp he t am ine ▁, ▁basic ally ▁is ▁what ▁we ▁were ▁doing ▁.	▁所以 類 不 不 以 置 信 的 ▁ 以 憶 起 世紀 初 始 ▁我們 一直 在 治療 同樣的 藥物 治療 方式 疾病 藥物 ▁, ▁我們 同時 上 ▁, 用 用 人們 ▁, 用 同樣的 排 藥 人 運
▁these ▁mo un t ain s ▁are ▁da ng er ous ▁place s ▁, ▁but ▁ ul t im ate ly ▁the ▁f ate ▁of ▁these ▁be ar ▁f am il ies ▁, ▁and ▁in de ed ▁that ▁of ▁all ▁be ar s ▁around ▁the ▁north ▁p ac if ic ▁, ▁de p end s ▁on ▁the ▁ s al mon ▁.	▁這些 山 脈 的 危險 的地方 ▁, 點 ▁, 最終 ▁, ▁ 山 都 的 大 運 ▁, 是 這些 這些 北 極 平 洋 的 北 ▁, 北 運 ▁, 被 決 於 北 魚 群
▁in ▁200 9 ▁, ▁they ▁had ▁ 40 0 ▁, ▁000 ▁e mp lo y e es ▁, ▁by ▁which ▁time ▁the ▁ u ▁. ▁ s ▁. ▁e mp lo y e es ▁had ▁move d ▁to ▁10 5 ▁, ▁000 ▁, ▁where as ▁the ▁india n ▁e mp lo y e es ▁had ▁go ne ▁to ▁100 ▁, ▁000 ▁.	▁在 9 年 ▁, ▁他們 有 共 有 0 英 工 ▁, ▁ 當時 時 ▁, 的 工 ▁, 十 到 5 萬 名 千 萬 搬 來 的 搬 ▁, 千 是 萬 到 印度 萬 個 ▁,
▁instead ▁of ▁ having ▁to ▁put ▁in fin ite ly ▁many ▁color s ▁in ▁your ▁ t v ▁set ▁to ▁si m ul ate ▁the ▁real ▁world ▁, ▁ t v ▁man u f ac ture r s ▁only ▁have ▁to ▁put ▁three : ▁red ▁, ▁green ▁, ▁and ▁blue ▁, ▁which ▁is ▁ lu ck y ▁for ▁them ▁, ▁really ▁.	▁ 相 我們 它 花 大 去 限 的 顏 色 的 顏 線 ▁, 來 擬 世界 世界 ▁, 真實 列 色 ▁ 綠 機 出 業 需 三個 三個 三 種 綠 線 ▁, 紅 色 藍 色 藍 色 真的 他們 來說 是 是 很 棒 運 的是 ▁。
▁when ▁many ▁of ▁the ▁people ▁that ▁worked ▁for ▁ bi ll ▁to ld ▁us ▁, ▁in ▁their ▁ op in ion ▁, ▁that ▁ bi ll ▁was ▁one ▁of ▁the ▁ fin est ▁lead ers ▁in ▁si li con ▁ val le y ▁, ▁we ▁complete ly ▁a g re ed ▁; ▁the ▁man ▁is ▁a ▁ gen i us ▁.	▁當 很多人 人 止 ll ia 時 時 ▁, 我們 ▁, ▁ 的 自己 ▁ bi ll ia 一 谷 的 有 的 的 領導 人 ▁, ▁, 完全 是 助 的 ▁我們 位 是 人 才 是 是 是 是 是 是 是 是 是 是 是 是 是 是 是 是 是 是 是 是 是 是 是 是 是
▁and ▁you ▁know ▁, ▁when ▁you ▁go ▁to ▁a ▁global ▁con s ul ting ▁f ir m ▁, ▁they ▁put ▁a ▁ chi p ▁in ▁your ▁head ▁, ▁and ▁you ' re ▁like ▁, ▁" ▁i ▁love ▁a c cent ure ▁. ▁i ▁love ▁a c cent ure ▁. ▁i ▁love ▁my ▁job ▁. ▁i ▁love ▁a c cent ure ▁.	▁你知道 ▁, 去 全球 全球 場 全球 的 詢 師 ▁, 把 一個 套 拼 片 放 進 去 頭 ▁, ▁ 你 喜歡 喜歡 : ▁我 喜歡 上 及 的 學 ▁我 喜歡 我的 愛 愛 ▁我 愛 我的 及 林 學 愛 愛 愛 愛 愛 愛 愛 愛 愛 愛 愛 愛 愛 愛 愛 愛 愛 愛 愛 愛 愛
▁so ▁we ▁actually ▁started ▁with ▁a ▁number ▁of ▁v ol un te ers ▁who ▁help ed ▁us ▁in ▁sea t t le ▁, ▁just ▁over ▁a ▁year ▁ago ▁, ▁to ▁ta g ▁what ▁they ▁were ▁ th row ing ▁away ▁different ▁type s ▁of ▁things ▁, ▁as ▁you ▁can ▁see ▁here ▁things ▁they ▁would ▁ th row ▁away ▁any way ▁.	▁所以我們 開始 開始 開始 開始 ▁, 個 願 者 ▁, 海 雅 各 中 我們 幫助 我們 海 願 者 ▁, 它們 視 去 掉 當 成 ▁, 不同 型 門 ▁, 可以 他們 東西 你 他們 什麼 可以 把 掉
▁it ' s ▁basic ally ▁what ▁was ▁the ▁system ▁or ▁the ▁para d ig m ▁before ▁the ▁in d us t ri al ▁ re vo lu t ion ▁is ▁now ▁ re h app en ing ▁in ▁a ▁whole ▁new ▁way ▁in ▁small ▁di g it al ▁ sh op s ▁across ▁the ▁planet ▁in ▁most ▁develop ing ▁countries ▁.	▁ 基本 像 例 業 革 命 的 之前 所 系統 ▁, 段 業 革 新 場 革 一種 角 態 革 次 應用 在 在 地球 在 一個 的 地 的 數 數 復
